2017-12-10 20:26:25.625,733,14694,27,3407,4232,3011,3236,366,4638,0,5000,9647,9648,9633,340,-500,3250,5551,795,1680,2045,3118,795
2017-12-10 20:26:26.345,721,14408,22,3408,4232,3012,3237,366,4638,0,5000,9638,9638,9604,355,-500,3183,5531,1109,1929,2042,3140,1109
2017-12-10 20:26:27.064,708,14408,19,3408,4232,3011,3238,366,4638,0,5000,9647,9648,9614,421,-500,3996,5514,1448,2131,2040,3123,1448
2017-12-10 20:26:27.793,729,14613,18,3408,4232,3018,3238,414,4590,0,5000,9647,9648,9633,560,236,5156,5538,1530,2115,2053,3075,1530
2017-12-10 20:26:28.472,760,14408,18,3408,4232,3020,3238,894,4110,1090,5000,9627,9627,9692,763,2673,5307,5574,2210,1990,2210,3065,0
2017-12-10 20:26:29.181,1329,14568,19,3408,4232,3023,3239,1411,3604,2945,5000,9596,9596,10565,1877,3091,7041,6286,3091,1776,3114,4445,0
2017-12-10 20:26:29.911,1970,14567,19,3410,4232,3023,3239,1573,3442,3534,5000,9544,9534,13994,3075,3099,9833,8144,3099,1665,4444,4679,0
2017-12-10 20:26:30.652,2161,14376,21,3410,4232,3034,3240,1621,3394,3717,5000,9471,9471,15815,3525,3093,10789,9098,3093,1643,4800,4726,0
2017-12-10 20:26:31.351,2212,14079,24,3411,4232,3031,3240,1627,3383,3740,5000,9471,9471,16312,3723,3067,11212,9461,3067,1623,4795,4736,0
2017-12-10 20:26:32.055,2249,14535,26,3412,4232,3029,3240,1691,3324,3907,5000,9449,9450,16952,3968,3134,11569,9738,3134,1623,4788,4751,0
2017-12-10 20:26:32.742,2310,14330,29,3412,4232,3026,3240,1686,3318,3951,5000,9430,9430,17477,4184,3031,11703,10012,3031,1585,4783,4758,0
2017-12-10 20:26:33.446,2326,14663,31,3412,4232,3024,3243,1632,3383,3759,5000,9440,9440,17215,3997,2933,11510,9861,2933,1555,4771,4756,0
2017-12-10 20:26:34.182,2328,14472,33,3411,4232,3008,3243,1637,3372,3777,5000,9440,9440,17186,4063,2907,11530,9933,2907,1534,4730,4764,0
2017-12-10 20:26:34.891,2366,14458,35,3412,4232,3003,3243,1621,3399,3713,5000,9419,9419,17331,4144,2737,11689,10005,2737,1468,4728,4775,0
2017-12-10 20:26:35.606,2402,14536,38,3412,4232,3001,3243,1524,3491,3393,5000,9440,9440,16923,3955,2345,11112,9636,2345,1358,4713,4763,0
2017-12-10 20:26:36.309,2331,14630,40,3412,4232,2986,3243,1390,3631,2897,5000,9491,9492,15144,3431,2029,9953,8643,2029,1275,4696,4745,0
2017-12-10 20:26:37.034,2269,14568,42,3411,4232,2989,3243,1303,3723,2609,5000,9502,9502,13862,3158,1723,9200,8036,1723,1170,4240,4749,0
2017-12-10 20:26:37.749,2291,14630,44,3410,4232,2988,3245,1174,3841,2153,5000,9523,9523,13249,2909,737,8324,7632,737,1025,3843,4728,0
2017-12-10 20:26:38.468,2117,14536,45,3411,4232,2987,3245,894,4116,1176,5000,9647,9648,11412,1585,413,6696,6496,413,889,3173,4127,0
2017-12-10 20:26:39.188,1437,14097,46,3411,4232,2986,3246,468,4542,0,5000,9626,9627,10333,1167,-500,6275,5956,0,0,2404,3125,0
2017-12-10 20:26:39.860,1140,14472,47,3412,4232,2986,3246,371,4633,0,5000,9607,9607,9954,932,-500,5907,5771,0,0,2171,2681,0
2017-12-10 20:26:40.552,1013,14567,48,3412,4232,2983,3246,371,4633,0,5000,9627,9627,9808,856,-500,5962,5690,0,0,2115,2627,0
2017-12-10 20:26:41.235,988,14535,49,3412,4232,2980,3246,371,4633,0,5000,9658,9659,9721,859,-500,5779,5668,0,0,2106,2602,0
2017-12-10 20:26:41.939,1006,14598,51,3412,4232,2969,3246,371,4633,0,4994,9617,9617,9662,916,-500,5789,5643,0,0,2135,2771,0
2017-12-10 20:26:42.660,1069,14517,51,3414,4232,2992,3247,366,4633,0,5000,9669,9659,9749,564,-500,3238,5637,0,0,2196,2960,0
2017-12-10 20:26:43.363,1125,14504,51,3414,4232,2993,3248,366,4633,0,5000,9638,9638,9691,496,-500,2976,5603,0,0,2173,2933,0
2017-12-10 20:26:44.107,1104,14487,49,3414,4232,2994,3248,366,4633,0,5000,9648,9648,9662,450,-500,2924,5601,0,0,2143,2798,0
2017-12-10 20:26:44.804,1056,14472,48,3414,4232,2995,3248,366,4633,0,5000,9668,9669,9661,406,-500,2866,5598,0,0,2098,2612,0
2017-12-10 20:26:45.539,980,14517,47,3414,4232,2996,3248,366,4638,0,5000,9678,9679,9633,405,-500,2963,5594,0,0,2075,2821,-479
2017-12-10 20:26:46.259,864,14472,46,3414,4232,2998,3248,366,4633,0,5000,9668,9669,9633,382,-500,3043,5573,0,0,2058,2946,-26
2017-12-10 20:26:47.015,812,14568,45,3415,4232,3001,3249,366,4638,0,5000,9648,9648,9633,389,-500,2839,5570,0,0,2057,2959,-42
2017-12-10 20:26:47.746,797,14598,46,3416,4232,3003,3249,366,4638,0,5000,9668,9669,9643,353,-500,3037,5566,8,44,2057,2976,8
2017-12-10 20:26:48.456,794,14536,46,3416,4232,3011,3249,366,4633,0,5000,9648,9648,9633,400,-500,3127,5549,0,0,2060,2981,-8
2017-12-10 20:26:49.169,799,14568,47,3416,4232,3015,3249,366,4638,0,5000,9648,9648,9633,401,-500,3176,5544,0,0,2063,2957,-177
2017-12-10 20:26:49.873,812,14535,47,3417,4232,3016,3249,366,4638,0,4994,9648,9648,9633,395,-500,3205,5540,0,0,2069,2908,-546
2017-12-10 20:26:50.609,835,14504,48,3417,4232,3018,3249,366,4633,0,5000,9648,9648,9633,428,-500,3217,5538,0,0,2075,2851,-860
2017-12-10 20:26:51.345,870,14487,49,3417,4232,3019,3250,366,4638,0,5000,9658,9659,9633,446,-500,3351,5536,0,0,2081,2791,-1000
2017-12-10 20:26:52.054,902,14504,49,3417,4232,3020,3250,366,4638,0,5000,9658,9659,9633,430,-500,3423,5536,0,0,2087,2739,-1000
2017-12-10 20:26:52.784,939,14549,50,3417,4232,3020,3250,366,4638,0,5000,9678,9679,9633,501,-500,3306,5535,0,0,2098,2628,0
2017-12-10 20:26:53.504,992,14472,50,3417,4232,3020,3250,366,4638,0,4994,9659,9659,9633,522,-500,3152,5520,0,0,2111,2648,0
2017-12-10 20:26:54.208,1018,14487,50,3417,4232,3028,3252,366,4638,0,5000,9648,9648,9633,493,-500,3307,5570,0,0,2114,2687,0
2017-12-10 20:26:54.911,1024,14472,49,3419,4232,2991,3252,366,4638,0,5000,9648,9648,9633,469,-500,3217,5564,0,0,2093,2634,0
2017-12-10 20:26:55.615,972,14567,48,3419,4232,3011,3252,366,4638,0,5000,9678,9679,9661,417,-500,3193,5559,0,0,2079,2772,-504
2017-12-10 20:26:56.351,893,14472,48,3419,4232,3009,3253,366,4638,0,5000,9678,9679,9633,415,-500,3396,5572,0,0,2072,2894,-551
2017-12-10 20:26:57.071,835,14472,48,3419,4232,3013,3253,366,4638,0,5000,9690,9690,9633,393,-500,3275,5556,0,0,2067,2963,-260
2017-12-10 20:26:57.775,809,14598,49,3419,4232,3024,3253,366,4638,0,5000,9678,9679,9633,373,-500,3095,5529,0,0,2067,2950,-330
2017-12-10 20:26:58.462,819,14472,49,3418,4232,3024,3253,625,4391,0,5000,9678,9679,9517,411,736,3385,5477,736,1324,2131,2852,0
2017-12-10 20:26:59.171,1185,14630,47,3419,4232,3025,3253,1142,3895,1753,5000,9658,9659,9517,1187,1867,5047,5495,1867,1425,2191,4352,0
2017-12-10 20:26:59.918,1830,14535,46,3419,4232,3024,3255,1282,3728,2544,5000,9617,9607,11003,1789,2214,6496,6326,2214,1439,3189,4541,0
2017-12-10 20:27:00.638,2007,14518,45,3419,4232,3043,3255,1255,3760,2427,5000,9626,9627,11849,1772,2116,5922,6750,2116,1419,3414,4518,0
2017-12-10 20:27:01.378,1970,14504,44,3419,4232,3048,3256,1244,3766,2396,5000,9596,9596,12024,1770,2228,5927,6809,2228,1463,3432,4508,0
2017-12-10 20:27:02.109,1965,14613,44,3419,4232,3053,3256,1293,3712,2569,5000,9647,9648,12199,1826,2314,6198,6953,2314,1475,3482,4537,0
2017-12-10 20:27:02.861,1994,14613,44,3418,4232,3058,3256,1303,3712,2593,5000,9606,9607,12316,1911,2315,6259,7048,2315,1466,3516,4558,0
2017-12-10 20:27:03.580,2020,14582,45,3418,4232,3066,3256,1309,3701,2627,4994,9586,9586,12520,1964,2267,6454,7081,2267,1442,3527,4577,0
2017-12-10 20:27:04.284,2040,14567,45,3418,4232,3073,3258,1357,3652,2775,5000,9607,9607,12695,1993,2400,6454,7231,2400,1474,3577,4615,0
2017-12-10 20:27:04.971,2082,14582,46,3417,4232,3078,3258,1341,3669,2741,5000,9616,9617,12987,2104,2277,6743,7314,2277,1430,3614,4624,0
2017-12-10 20:27:05.694,2089,14488,47,3417,4232,3086,3258,1309,3701,2669,5000,9585,9586,13104,2097,2272,6822,7394,2272,1424,3694,4631,0
2017-12-10 20:27:06.425,2081,14550,47,3415,4232,3091,3258,1303,3723,2685,5000,9575,9575,13045,2125,2212,6733,7400,2212,1407,3700,4628,0
2017-12-10 20:27:07.134,2085,14613,48,3416,4232,3091,3258,1330,3679,2619,5000,9575,9575,13161,2126,2264,6825,7402,2264,1422,3702,4631,0
2017-12-10 20:27:07.835,2098,14567,47,3415,4232,3095,3259,1341,3669,2703,5000,9626,9627,12986,2163,2077,6940,7273,2077,1379,3591,4580,0
2017-12-10 20:27:08.531,2037,14536,48,3415,4232,3101,3259,1298,3712,2553,5000,9606,9607,12783,2058,2123,6673,7178,2123,1394,3559,4584,0
2017-12-10 20:27:09.246,2043,14613,47,3415,4232,3107,3259,1271,3744,2436,5000,9607,9607,12375,1981,1846,6368,6941,1846,1330,3474,4517,0
2017-12-10 20:27:09.982,1929,14630,47,3415,4232,3111,3259,1066,3949,1836,5000,9586,9586,11646,1677,1325,6152,6460,1325,1263,3304,4323,0
2017-12-10 20:27:10.734,1719,14361,46,3415,4232,3114,3259,635,4369,368,5000,9617,9617,10537,1183,-500,6486,5807,0,0,2384,3143,0
2017-12-10 20:27:11.433,1129,14568,45,3415,4232,3115,3259,366,4638,0,5000,9648,9648,10042,851,-500,5949,5577,0,0,2103,2789,-136
2017-12-10 20:27:12.152,866,14630,43,3415,4232,3116,3260,366,4638,0,5000,9648,9648,9837,728,-500,5855,5467,207,1161,2066,2935,207
2017-12-10 20:27:12.872,815,14598,41,3416,4232,3114,3261,366,4638,0,5000,9668,9669,9721,708,-500,6010,5425,375,1261,2057,2989,375
2017-12-10 20:27:13.608,829,14472,40,3416,4232,3108,3261,366,4638,0,5000,9668,9669,9721,702,-500,5883,5416,205,1140,2058,2970,205
2017-12-10 20:27:14.332,816,14613,38,3416,4232,3105,3261,360,4638,0,5000,9668,9669,9721,382,-500,3773,5438,183,1131,2059,2981,183
2017-12-10 20:27:15.052,800,14390,37,3417,4232,3101,3261,360,4638,0,5000,9668,9669,9692,427,-500,3041,5412,184,1135,2055,2998,184
2017-12-10 20:27:15.774,799,14536,34,3417,4232,3099,3262,360,4638,0,5000,9668,9669,9661,308,-500,2956,5399,330,1259,2049,3048,330
2017-12-10 20:27:16.490,745,14598,31,3417,4232,3097,3262,366,4638,0,5000,9648,9648,9633,645,-500,5839,5404,530,1436,2048,3065,530
2017-12-10 20:27:17.190,756,14677,27,3417,4232,3097,3262,366,4638,0,5000,9648,9648,9662,658,-500,5853,5415,666,1561,2048,3078,666
2017-12-10 20:27:17.893,747,14536,24,3417,4232,3097,3262,366,4638,0,5000,9648,9648,9692,645,-500,5864,5432,847,1702,2049,3090,847
2017-12-10 20:27:18.634,735,14630,20,3417,4232,3094,3262,366,4638,0,5000,9668,9669,9720,660,-500,5998,5455,1038,1839,2051,3093,1038
2017-12-10 20:27:19.365,743,14455,16,3417,4232,3091,3262,366,4638,0,5000,9659,9659,9721,415,-500,3266,5460,1159,1880,2054,3067,1159
2017-12-10 20:27:20.085,756,14550,11,3417,4232,3088,3262,360,4638,0,5000,9638,9638,9691,346,-500,3022,5449,1342,2025,2050,3088,1342
2017-12-10 20:27:20.788,749,14390,8,3418,4232,3086,3262,366,4638,0,5000,9669,9669,9633,495,-500,4840,5440,1417,2035,2052,3063,1417
2017-12-10 20:27:21.476,761,14472,7,3419,4232,3086,3262,366,4638,0,5000,9659,9659,9661,473,-500,4522,5434,1416,2000,2054,3037,1416
2017-12-10 20:27:22.164,770,14630,7,3419,4232,3086,3263,366,4638,0,5000,9659,9659,9662,447,-500,3578,5434,1307,1878,2057,2996,1307
2017-12-10 20:27:22.851,783,14599,7,3420,4232,3086,3263,366,4638,0,5000,9669,9669,9691,566,-500,4940,5451,1538,2101,2054,3056,1538
2017-12-10 20:27:23.555,771,14663,7,3420,4232,3086,3264,635,4374,90,5000,9668,9669,9720,552,1257,4994,5451,1257,1763,2073,2838,641
2017-12-10 20:27:24.274,877,14614,7,3420,4232,3086,3264,991,4013,1467,5000,9668,9669,9808,870,1547,4830,5520,1547,1717,2202,3146,0
2017-12-10 20:27:25.010,1204,14567,6,3421,4232,3086,3264,991,4013,1518,5000,9617,9617,9836,932,1618,4802,5536,1618,1610,2233,3545,0
2017-12-10 20:27:25.681,1346,14503,6,3421,4232,3083,3265,1082,3933,1819,5000,9607,9607,10042,1058,1824,4808,5691,1824,1572,2442,4019,0
2017-12-10 20:27:26.375,1473,14663,5,3421,4232,3084,3265,1093,3922,1840,5000,9607,9607,10216,1088,1899,4984,5766,1899,1592,2543,4049,0
2017-12-10 20:27:27.155,1512,14504,4,3421,4232,3085,3265,1174,3830,2171,5000,9607,9607,10858,1443,1920,5648,6091,1920,1491,2927,4276,0
2017-12-10 20:27:27.841,1679,14567,4,3422,4232,3086,3265,986,4035,1560,5000,9690,9690,10508,1227,770,6209,5861,770,1358,2455,3299,0
2017-12-10 20:27:28.577,1141,14487,4,3423,4232,3086,3266,910,4100,1245,5000,9586,9586,10129,882,1027,5843,5717,1027,1674,2187,2654,0
2017-12-10 20:27:29.280,997,14582,3,3423,4232,3085,3268,910,4100,1222,5000,9658,9659,9925,730,1114,4654,5568,1114,1708,2137,2678,0
2017-12-10 20:27:30.016,1029,14535,2,3423,4232,3085,3268,366,4638,0,5000,9648,9648,9896,655,-500,6016,5568,1200,1980,2064,3121,1200
2017-12-10 20:27:30.746,728,14567,2,3423,4232,3084,3268,366,4638,0,5000,9668,9669,9837,675,-500,5987,5536,1276,1970,2064,3075,1276
2017-12-10 20:27:31.439,747,14408,0,3423,4232,3084,3268,366,4638,0,5000,9669,9659,9808,708,-500,5934,5506,930,1658,2066,2994,930
2017-12-10 20:27:32.143,796,14567,0,3423,4232,3082,3268,366,4638,0,5000,9659,9659,9779,721,-500,6000,5511,700,1504,2068,2974,700
2017-12-10 20:27:32.847,801,14472,0,3423,4232,3079,3268,366,4638,0,5000,9678,9679,9779,682,-500,5957,5516,928,1710,2062,3045,928
2017-12-10 20:27:33.554,761,14376,0,3423,4232,3076,3268,366,4638,0,5000,9659,9659,9750,673,-500,5931,5519,922,1713,2063,3048,922
2017-12-10 20:27:34.275,765,14037,0,3423,4232,3073,3269,366,4638,0,5000,9648,9648,9750,687,-500,5897,5511,912,1702,2061,3045,912
2017-12-10 20:27:35.005,765,14584,0,3423,4232,3070,3269,366,4638,0,4994,9669,9669,9750,677,-500,6050,5516,928,1716,2062,3052,928
2017-12-10 20:27:35.694,759,14313,0,3424,4232,3067,3269,366,4638,0,4994,9669,9659,9750,668,-500,5962,5521,934,1725,2063,3054,934
